Projeto,Classe,CBO,DIT,LCOM
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/tolerant-reader/src/main/java/com/iluwatar/tolerantreader/App.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/filterer/src/main/java/com/iluwatar/filterer/threat/SimpleProbabilisticThreatAwareSystem.java,3,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flux/src/test/java/com/iluwatar/flux/view/MenuViewTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/main/java/com/iluwatar/front/controller/ErrorView.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/service/LotteryConsoleService.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/metadata-mapping/src/main/java/com/iluwatar/metamapping/utils/HibernateUtil.java,2,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/converter/src/main/java/com/iluwatar/converter/Converter.java,3,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/price-microservice/src/main/java/com/iluwatar/price/microservice/PriceController.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/mediator/src/main/java/com/iluwatar/mediator/Hunter.java,1,1,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strangler/src/test/java/com/iluwatar/strangler/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/servant/src/test/java/com/iluwatar/servant/ServantTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/throttling/src/main/java/com/iluwatar/throttling/timer/Throttler.java,3,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/proxy/src/test/java/com/iluwatar/proxy/utils/InMemoryAppender.java,2,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-election/src/main/java/com/iluwatar/leaderelection/Message.java,13,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/poison-pill/src/main/java/com/iluwatar/poison/pill/Message.java,8,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dependency-injection/src/main/java/com/iluwatar/dependency/injection/GuiceWizard.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/collecting-parameter/src/test/java/com/iluwatar/collectingparameter/PrinterQueueTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/abstract-document/src/main/java/com/iluwatar/abstractdocument/domain/Part.java,2,4,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/game-loop/src/main/java/com/iluwatar/gameloop/Bullet.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/monitor/src/main/java/com/iluwatar/monitor/Main.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/session-facade/src/test/java/com/iluwatar/sessionfacade/CartServiceTest.java,0,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/intercepting-filter/src/test/java/com/iluwatar/intercepting/filter/OrderTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/visitor/src/test/java/com/iluwatar/visitor/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/property/src/test/java/com/iluwatar/property/CharacterTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/double-dispatch/src/main/java/com/iluwatar/doubledispatch/SpaceStationMir.java,9,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/page-object/test-automation/src/main/java/com/iluwatar/pageobject/Page.java,3,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/currying/src/main/java/com/iluwatar/currying/Book.java,4,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/queue-based-load-leveling/src/test/java/com/iluwatar/queue/load/leveling/MessageQueueTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/collecting-parameter/src/test/java/com/iluwatar/collectingparameter/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/main/java/entity/CakeLayer.java,3,11,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/health-check/src/main/java/com/iluwatar/health/check/HealthCheckRepository.java,5,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/monad/src/main/java/com/iluwatar/monad/Validator.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/anti-corruption-layer/src/main/java/com/iluwatar/corruption/system/legacy/LegacyStore.java,1,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/delegation/src/main/java/com/iluwatar/delegation/simple/App.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-aggregator/src/main/java/com/iluwatar/event/aggregator/KingJoffrey.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/partial-response/src/test/java/com/iluwatar/partialresponse/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/filterer/src/main/java/com/iluwatar/filterer/threat/ThreatType.java,3,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/composite-view/src/test/java/com/iluwatar/compositeview/AppServletTest.java,0,6,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/monolithic-architecture/src/main/java/com/iluwatar/monolithic/controller/UserController.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dirty-flag/src/test/java/org/dirty/flag/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/templateview/src/test/java/com/iluwatar/templateview/HomePageViewTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/serialized-lob/src/main/java/com/iluwatar/slob/lob/Forest.java,6,10,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/test/java/com/iluwatar/dao/DbCustomerDaoTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command/src/test/java/com/iluwatar/command/CommandTest.java,1,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/test/java/com/iluwatar/front/controller/ApplicationExceptionTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/image-microservice/src/main/java/com/iluwatar/image/microservice/ImageApplication.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/abstract-factory/src/main/java/com/iluwatar/abstractfactory/Castle.java,6,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/saga/src/main/java/com/iluwatar/saga/orchestration/WithdrawMoneyService.java,3,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/parameter-object/src/main/java/com/iluwatar/parameter/object/ParameterObject.java,5,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/master-worker/src/main/java/com/iluwatar/masterworker/ArrayInput.java,6,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command-query-responsibility-segregation/src/main/java/com/iluwatar/cqrs/queries/QueryService.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/monolithic-architecture/src/main/java/com/iluwatar/monolithic/repository/OrderRepository.java,2,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/proxy/src/main/java/com/iluwatar/proxy/Wizard.java,7,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/visitor/src/test/java/com/iluwatar/visitor/CommanderVisitorTest.java,0,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-transfer-object/src/test/java/com/iluwatar/datatransfer/customer/CustomerResourceTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/promise/src/main/java/com/iluwatar/promise/Promise.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-access-object/src/main/java/com/iluwatar/dao/DbCustomerDao.java,8,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/game-loop/src/main/java/com/iluwatar/gameloop/VariableStepGameLoop.java,3,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/model-view-controller/src/main/java/com/iluwatar/model/view/controller/App.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-aggregator/src/main/java/com/iluwatar/event/aggregator/App.java,0,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/master-worker/src/main/java/com/iluwatar/masterworker/Result.java,4,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/notification/src/main/java/com/iluwatar/RegisterWorkerDto.java,4,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dependency-injection/src/test/java/com/iluwatar/dependency/injection/utils/InMemoryAppender.java,4,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/intercepting-filter/src/main/java/com/iluwatar/intercepting/filter/Client.java,2,3,6
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/object-mother/src/main/java/com/iluwatar/objectmother/Royalty.java,2,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-method/src/main/java/com/iluwatar/factory/method/ElfBlacksmith.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/special-case/src/main/java/com/iluwatar/specialcase/DownForMaintenance.java,3,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/mute-idiom/src/test/java/com/iluwatar/mute/MuteTest.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/ambassador/src/test/java/com/iluwatar/ambassador/ClientTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/saga/src/main/java/com/iluwatar/saga/orchestration/HotelBookingService.java,3,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/price-microservice/src/main/java/com/iluwatar/price/microservice/PriceServiceImpl.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strategy/src/main/java/com/iluwatar/strategy/LambdaStrategy.java,0,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/specification/src/main/java/com/iluwatar/specification/app/App.java,1,15,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-bus/src/test/java/com/iluwatar/databus/members/StatusMemberTest.java,0,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/commander/src/main/java/com/iluwatar/commander/paymentservice/PaymentDatabase.java,3,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/curiously-recurring-template-pattern/src/test/java/crtp/FightTest.java,1,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/domain/LotteryTicketCheckResult.java,5,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-idempotent-consumer/src/test/java/com/iluwatar/idempotentconsumer/RequestServiceTests.java,0,11,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/marker-interface/src/main/java/Permission.java,4,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/observer/src/test/java/com/iluwatar/observer/generic/OrcsTest.java,0,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/async-method-invocation/src/main/java/com/iluwatar/async/method/invocation/AsyncResult.java,4,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/composite/src/main/java/com/iluwatar/composite/App.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/partial-response/src/test/java/com/iluwatar/partialresponse/VideoResourceTest.java,0,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/facade/src/main/java/com/iluwatar/facade/App.java,0,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Builder.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/half-sync-half-async/src/main/java/com/iluwatar/halfsynchalfasync/App.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-based-asynchronous/src/main/java/com/iluwatar/event/asynchronous/Event.java,1,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/mute-idiom/src/main/java/com/iluwatar/mute/Mute.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/observer/src/main/java/com/iluwatar/observer/generic/GenOrcs.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/main/java/dao/CakeLayerDao.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/adapter/src/main/java/com/iluwatar/adapter/FishingBoatAdapter.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/master-worker/src/main/java/com/iluwatar/masterworker/system/MasterWorker.java,4,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/pipeline/src/main/java/com/iluwatar/pipeline/Pipeline.java,3,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/double-buffer/src/test/java/com/iluwatar/doublebuffer/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/saga/src/main/java/com/iluwatar/saga/orchestration/Saga.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory/src/main/java/com/iluwatar/factory/Coin.java,6,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-layer/src/main/java/com/iluwatar/servicelayer/common/DaoBaseImpl.java,9,11,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/transaction-script/src/test/java/com/iluwatar/transactionscript/HotelTest.java,1,8,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/presentation-model/src/main/java/com/iluwatar/presentationmodel/App.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/circuit-breaker/src/main/java/com/iluwatar/circuitbreaker/QuickRemoteService.java,3,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/WeaponFactory.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bridge/src/main/java/com/iluwatar/bridge/FlyingEnchantment.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/leader-election/src/test/java/com/iluwatar/leaderelection/ring/RingInstanceTest.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/service-layer/src/main/java/com/iluwatar/servicelayer/spell/SpellDao.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/app/App.java,2,9,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/role-object/src/main/java/com/iluwatar/roleobject/Role.java,4,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flyweight/src/main/java/com/iluwatar/flyweight/HealingPotion.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/domain-model/src/test/java/com/iluwatar/domainmodel/TestUtils.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strategy/src/main/java/com/iluwatar/strategy/MeleeStrategy.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/observer/src/main/java/com/iluwatar/observer/Weather.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/api-gateway-service/src/test/java/com/iluwatar/api/gateway/ApiGatewayTest.java,0,9,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/pipeline/src/main/java/com/iluwatar/pipeline/Handler.java,4,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/separated-interface/src/test/java/com/iluwatar/separatedinterface/taxes/ForeignTaxCalculatorTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/commander/src/main/java/com/iluwatar/commander/Commander.java,3,18,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/adapter/src/main/java/com/iluwatar/adapter/FishingBoat.java,1,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/version-number/src/test/java/com/iluwatar/versionnumber/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/hexagonal-architecture/src/main/java/com/iluwatar/hexagonal/service/LotteryConsoleServiceImpl.java,2,10,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bytecode/src/main/java/com/iluwatar/bytecode/VirtualMachine.java,3,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/lockable-object/src/main/java/com/iluwatar/lockableobject/domain/Orc.java,4,1,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/special-case/src/main/java/com/iluwatar/specialcase/OutOfStock.java,3,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-sourcing/src/main/java/com/iluwatar/event/sourcing/processor/EventJournal.java,2,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/transaction-script/src/main/java/com/iluwatar/transactionscript/RoomSchemaSql.java,0,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/async-method-invocation/src/main/java/com/iluwatar/async/method/invocation/AsyncCallback.java,5,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/reactor/src/main/java/com/iluwatar/reactor/framework/ChannelHandler.java,5,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/serialized-entity/src/main/java/com/iluwatar/serializedentity/CountrySchemaSql.java,1,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/repository/src/test/java/com/iluwatar/repository/AppConfigTest.java,0,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/decorator/src/test/java/com/iluwatar/decorator/SimpleTrollTest.java,0,6,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/filterer/src/main/java/com/iluwatar/filterer/threat/ProbabilisticThreatAwareSystem.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory/src/test/java/com/iluwatar/factory/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/command/src/main/java/com/iluwatar/command/Visibility.java,2,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/interpreter/src/main/java/com/iluwatar/interpreter/MinusExpression.java,1,1,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/producer-consumer/src/main/java/com/iluwatar/producer/consumer/Consumer.java,2,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/builder/src/main/java/com/iluwatar/builder/Weapon.java,1,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,1,9,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/master-worker/src/main/java/com/iluwatar/masterworker/system/ArrayTransposeMasterWorker.java,2,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/interpreter/src/test/java/com/iluwatar/interpreter/ExpressionTest.java,4,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/specification/src/main/java/com/iluwatar/specification/selector/ConjunctionSelector.java,1,2,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/dirty-flag/src/main/java/com/iluwatar/dirtyflag/App.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/single-table-inheritance/src/main/java/com/iluwatar/entity/Truck.java,1,5,3
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/producer-consumer/src/main/java/com/iluwatar/producer/consumer/App.java,0,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/strangler/src/main/java/com/iluwatar/strangler/OldSource.java,6,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/page-controller/src/test/java/com/iluwatar/page/controller/SignupControllerTest.java,1,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/subclass-sandbox/src/test/java/com/iluwatar/subclasssandbox/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-client-side-ui-composition/src/main/java/com/iluwatar/clientsideuicomposition/ProductFrontend.java,1,1,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/model-view-viewmodel/src/main/java/com/iluwatar/model/view/viewmodel/BookServiceImpl.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/optimistic-offline-lock/src/main/java/com/iluwatar/model/Card.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-mapper/src/test/java/com/iluwatar/datamapper/DataMapperTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/commander/src/main/java/com/iluwatar/commander/Order.java,0,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/sharding/src/main/java/com/iluwatar/sharding/Shard.java,10,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/bridge/src/main/java/com/iluwatar/bridge/Weapon.java,3,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/acyclic-visitor/src/main/java/com/iluwatar/acyclicvisitor/ConfigureForDosVisitor.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/anti-corruption-layer/src/main/java/com/iluwatar/corruption/system/AntiCorruptionLayer.java,1,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-client-side-ui-composition/src/main/java/com/iluwatar/clientsideuicomposition/ClientSideIntegrator.java,1,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/execute-around/src/test/java/com/iluwatar/execute/around/SimpleFileWriterTest.java,0,7,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/front-controller/src/main/java/com/iluwatar/front/controller/UnknownCommand.java,3,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/main/java/view/CakeViewImpl.java,3,5,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/transaction-script/src/test/java/com/iluwatar/transactionscript/HotelDaoImplTest.java,2,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/event-queue/src/main/java/com/iluwatar/event/queue/Audio.java,3,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/version-number/src/main/java/com/iluwatar/versionnumber/App.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/data-mapper/src/test/java/com/iluwatar/datamapper/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/session-facade/src/main/java/com/iluwatar/sessionfacade/ShoppingFacade.java,3,6,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/model-view-controller/src/main/java/com/iluwatar/model/view/controller/Fatigue.java,5,1,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/property/src/main/java/com/iluwatar/property/Stats.java,4,0,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/session-facade/src/test/java/com/iluwatar/sessionfacade/AppTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/resource-acquisition-is-initialization/src/test/java/com/iluwatar/resource/acquisition/is/initialization/ClosableTest.java,0,3,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/serialized-lob/src/main/java/com/iluwatar/slob/serializers/LobSerializer.java,4,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/layered-architecture/src/test/java/com/iluwatar/layers/exception/CakeBakingExceptionTest.java,0,2,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/microservices-api-gateway/api-gateway-service/src/main/java/com/iluwatar/api/gateway/ImageClientImpl.java,1,4,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/sharding/src/main/java/com/iluwatar/sharding/RangeShardManager.java,3,5,2
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/flux/src/test/java/com/iluwatar/flux/view/ContentViewTest.java,0,3,1
java-design-patterns,/home/jota/classroom/lab-02-qualidade-java/repos/java-design-patterns/component/src/main/java/com/iluwatar/component/GameObject.java,10,10,1
